0.306317,0.290557,0.221708,0.200395,0.164587,0.163508,0.163508,0.163508,0.133953,0.122245,0.122245,0.11112,0.105792,0.0911038,0.0877709,0.0460125,0.0459279,0.043731,0.0327015,0.0229103,
0.306317,0.249394,0.243222,0.223132,0.221708,0.221677,0.185725,0.164587,0.163508,0.163508,0.163508,0.122245,0.122245,0.0913305,0.0585396,0.0509448,0.0464179,0.0417948,0.0195221,0.0164093,
0.243222,0.221708,0.221677,0.195744,0.18976,0.179582,0.163508,0.14654,0.11772,0.0968649,0.0851827,0.0625192,0.0556605,0.0544302,0.0365117,0.0362444,0.0302636,0.0271621,0.019231,0.00923128,
0.221677,0.221677,0.18976,0.159479,0.156447,0.14654,0.133953,0.122003,0.11772,0.11772,0.108796,0.0968649,0.084345,0.062624,0.0535396,0.0437247,0.0371241,0.0323128,0.0220471,0.0107472,
0.221677,0.221677,0.18976,0.18976,0.18976,0.159479,0.159479,0.133953,0.103652,0.101046,0.0916291,0.0853539,0.0813422,0.0800376,0.0737764,0.0667043,0.0478867,0.0402704,0.0269091,0.020499,
0.225727,0.221677,0.18976,0.18976,0.18976,0.182462,0.17574,0.160021,0.151283,0.14581,0.10963,0.10342,0.0995195,0.0657778,0.0597024,0.0582362,0.0474897,0.0471795,0.0385666,0.0121454,
0.278805,0.225727,0.221677,0.18976,0.18976,0.182462,0.172015,0.160021,0.160021,0.151283,0.14581,0.142599,0.131013,0.118327,0.115354,0.104667,0.0829641,0.0702661,0.0636611,0.0534268,
0.225727,0.177018,0.172015,0.172015,0.160021,0.160021,0.159274,0.133907,0.117007,0.0914032,0.0900269,0.0742642,0.072974,0.0690596,0.0687811,0.0571603,0.0569549,0.0527371,0.0160394,0.0121454,
0.225727,0.205906,0.177018,0.177018,0.16192,0.160021,0.160021,0.138327,0.132668,0.124826,0.117007,0.112754,0.0914032,0.0764526,0.0708602,0.0677099,0.0631149,0.0544865,0.0488383,0.0487475,
0.225727,0.205906,0.188579,0.177018,0.160021,0.160021,0.159425,0.138327,0.132668,0.125063,0.124185,0.123188,0.103384,0.0993462,0.0667678,0.0564929,0.0502716,0.0372604,0.0308837,0.0194675,
0.265225,0.21568,0.205906,0.202885,0.19513,0.177018,0.159425,0.151469,0.121699,0.112948,0.101696,0.0749872,0.0748216,0.0615308,0.0601845,0.0441527,0.0372293,0.0354478,0.0311695,0.0259624,
0.265225,0.233801,0.21568,0.21568,0.208314,0.19513,0.19513,0.177018,0.155446,0.152084,0.151469,0.147884,0.128775,0.117632,0.083698,0.0787838,0.077123,0.0631387,0.0303112,0.0289699,
0.265225,0.233801,0.21568,0.21568,0.21568,0.208314,0.19513,0.155446,0.155446,0.132508,0.118325,0.09739,0.0836849,0.0675945,0.0561287,0.0520951,0.0447531,0.0383197,0.0253017,0.0191971,
0.30417,0.233801,0.21568,0.19513,0.193147,0.18859,0.187566,0.171629,0.155446,0.132508,0.10401,0.0933494,0.082505,0.0631432,0.0591953,0.0573509,0.0544284,0.0537887,0.0503451,0.0331927,
0.24101,0.21568,0.193147,0.193147,0.187566,0.145754,0.127141,0.127134,0.118116,0.112899,0.112264,0.105829,0.0867876,0.0852264,0.0833724,0.0606971,0.0599657,0.0582459,0.0518317,0.0283787,
0.21568,0.193147,0.193147,0.187566,0.187566,0.164712,0.128673,0.119523,0.118116,0.118116,0.112899,0.112717,0.102819,0.0926528,0.0780267,0.0666233,0.0516235,0.0388718,0.0204109,0.0106319,
0.193147,0.187566,0.187566,0.175772,0.136051,0.132057,0.128673,0.118116,0.118116,0.115643,0.112717,0.0981851,0.0941033,0.0685208,0.0680752,0.061982,0.0377177,0.019905,0.0167553,0.0157843,
0.187566,0.175772,0.167806,0.163326,0.163326,0.147161,0.132958,0.132475,0.128673,0.128673,0.127341,0.122784,0.111778,0.0930847,0.091749,0.0625856,0.0538702,0.0360289,0.0282779,0.0141,
0.282853,0.197393,0.175772,0.175772,0.175772,0.167806,0.166623,0.163326,0.163326,0.133334,0.132958,0.132958,0.132475,0.128673,0.116251,0.0993789,0.0839751,0.0829604,0.0446617,0.0187587,
0.282853,0.197393,0.175772,0.175772,0.175772,0.167806,0.166623,0.163326,0.163326,0.163326,0.163326,0.114648,0.110423,0.104673,0.0861807,0.0855573,0.0784234,0.0754122,0.0386542,0.0234091,
0.282853,0.197393,0.175772,0.175772,0.175772,0.175772,0.166623,0.166623,0.163326,0.163326,0.163326,0.163326,0.13822,0.124585,0.116765,0.101313,0.0694717,0.0510978,0.0230789,0.0227568,
0.282853,0.197393,0.175772,0.175772,0.175772,0.175772,0.175772,0.175772,0.166623,0.166623,0.166623,0.163326,0.163326,0.124163,0.122399,0.121234,0.0706664,0.0492933,0.0489895,0.00269081,
0.256551,0.242043,0.197393,0.177117,0.177117,0.175772,0.175772,0.175772,0.175772,0.166623,0.163326,0.163326,0.137587,0.0735554,0.0707746,0.0658611,0.065335,0.0559612,0.021059,0.0146589,
0.256551,0.242043,0.242043,0.197393,0.175772,0.175772,0.175772,0.166623,0.163326,0.145958,0.120341,0.11557,0.0932427,0.0862453,0.0843288,0.0840402,0.0645074,0.0607394,0.0363522,0.0345497,
0.256551,0.256551,0.242043,0.242043,0.20851,0.177117,0.177117,0.175772,0.175772,0.166623,0.166623,0.164884,0.146843,0.145958,0.144979,0.110536,0.0990631,0.0953002,0.0356078,0.014756,
0.256551,0.242043,0.242043,0.181738,0.177117,0.177117,0.177117,0.171401,0.163326,0.132022,0.108725,0.108295,0.10489,0.101224,0.0748689,0.0688863,0.0681348,0.0423971,0.0331767,0.0127872,
0.256551,0.242043,0.242043,0.242043,0.197576,0.164557,0.163326,0.131676,0.111046,0.0969752,0.0837161,0.0809558,0.0696445,0.0652253,0.0597818,0.0544868,0.0505842,0.0318315,0.0176134,0.0128328,
0.322671,0.265846,0.256551,0.242043,0.239501,0.239501,0.197576,0.163326,0.158896,0.134428,0.111046,0.0969752,0.0939537,0.0827676,0.0767855,0.0742933,0.0676222,0.0673842,0.0581337,0.0500405,
0.265846,0.256551,0.256551,0.239501,0.239501,0.23364,0.230245,0.196808,0.184842,0.168185,0.145954,0.142225,0.0924231,0.0770992,0.0673842,0.0652575,0.0606153,0.044012,0.0404918,0.0108535,
0.265846,0.256551,0.256551,0.256551,0.239501,0.239501,0.239501,0.23364,0.184842,0.184842,0.14192,0.110477,0.094254,0.094254,0.080222,0.0785912,0.0699457,0.0637744,0.0585307,0.0457061,
0.256551,0.256551,0.256551,0.239501,0.239501,0.239501,0.201058,0.184842,0.184842,0.184842,0.182335,0.171659,0.150083,0.13485,0.087025,0.0632786,0.0561745,0.0536715,0.0519175,0.0512088,
0.256551,0.242043,0.239501,0.239501,0.239501,0.239501,0.222446,0.184842,0.184842,0.184842,0.148948,0.105052,0.0909811,0.0838047,0.0781435,0.0575029,0.0509435,0.0491693,0.0301701,0.0115308,
0.239501,0.239501,0.239501,0.239501,0.239501,0.239501,0.222446,0.184842,0.184842,0.184842,0.127391,0.125087,0.119871,0.0957428,0.0738917,0.0700679,0.0591159,0.0556932,0.0534999,0.00934531,
0.239501,0.239501,0.239501,0.239501,0.239501,0.239501,0.239501,0.184842,0.184842,0.184842,0.184842,0.127727,0.116776,0.0706347,0.0630813,0.0553426,0.0508176,0.0328331,0.0276194,0.0247372,
0.239501,0.239501,0.239501,0.239501,0.239501,0.184842,0.184842,0.184842,0.184842,0.179627,0.153931,0.129863,0.118032,0.0933912,0.0890918,0.0872147,0.0599223,0.0584584,0.035207,0.0302923,
0.239501,0.239501,0.239501,0.239501,0.239501,0.239501,0.184842,0.184842,0.184842,0.184842,0.182705,0.179627,0.160158,0.13539,0.125084,0.122695,0.117109,0.063026,0.0555043,0.0405715,
0.239501,0.239501,0.239501,0.239501,0.239501,0.239501,0.230755,0.184842,0.184842,0.184842,0.184842,0.184842,0.132983,0.110368,0.107329,0.10589,0.101326,0.0827581,0.0817016,0.0649605,
0.314134,0.285884,0.239501,0.239501,0.239501,0.239501,0.239501,0.239501,0.230755,0.197229,0.184842,0.171803,0.159391,0.154388,0.128846,0.126598,0.0895412,0.0733799,0.0329848,0.0217466,
0.323531,0.285884,0.285884,0.239501,0.239501,0.239501,0.230755,0.171436,0.126909,0.120417,0.115843,0.105341,0.0875749,0.0848526,0.0822046,0.0600923,0.0547612,0.0322175,0.0293783,0.0213261,
0.347391,0.323531,0.285884,0.285884,0.285884,0.280937,0.280937,0.239501,0.239501,0.239501,0.239501,0.230755,0.230755,0.22891,0.17733,0.176338,0.126909,0.118964,0.0720269,0.0266429,
0.347391,0.347391,0.323531,0.285884,0.285884,0.285884,0.285884,0.239501,0.239501,0.239501,0.134776,0.109323,0.0891286,0.0824433,0.0636522,0.0634727,0.0584497,0.0482347,0.0361424,0.00941828,
0.323531,0.285884,0.285884,0.285884,0.274978,0.239501,0.239501,0.239501,0.239501,0.239501,0.144687,0.111286,0.0979637,0.0979637,0.0791882,0.0506983,0.0501335,0.0434805,0.042691,0.00367109,
0.344765,0.285884,0.285884,0.285884,0.274978,0.267346,0.239501,0.239501,0.239501,0.239501,0.239501,0.239501,0.214333,0.213725,0.117528,0.113448,0.101381,0.0853802,0.0524112,0.0327785,
0.344765,0.285884,0.285884,0.285884,0.275743,0.274978,0.267346,0.265653,0.239501,0.239501,0.239501,0.239501,0.20395,0.197328,0.150841,0.14428,0.132697,0.128289,0.0945775,0.0448723,
0.344765,0.299284,0.285884,0.285884,0.275743,0.239501,0.184483,0.156657,0.156296,0.139367,0.135901,0.0959897,0.0935867,0.0876141,0.0773043,0.0769853,0.0434373,0.0291649,0.0244455,0.0193994,
0.361274,0.344765,0.285884,0.285884,0.276371,0.275467,0.239501,0.239501,0.199405,0.187059,0.147057,0.139367,0.0992982,0.0943578,0.0795371,0.0672023,0.0664817,0.0648787,0.0298032,0.0154628,
0.361274,0.361274,0.352406,0.285884,0.276371,0.276371,0.275467,0.239501,0.204802,0.203181,0.178883,0.172333,0.145971,0.137663,0.126559,0.0985497,0.0972261,0.0954044,0.0423141,0.0275928,
0.347174,0.285884,0.276371,0.250081,0.239501,0.214966,0.211269,0.204802,0.204802,0.20075,0.159084,0.140716,0.113214,0.106753,0.101807,0.076427,0.0739393,0.0526535,0.0444603,0.0022819,
0.347174,0.33241,0.285884,0.285884,0.276371,0.211697,0.204802,0.204802,0.20075,0.190138,0.180765,0.15735,0.0823032,0.0764376,0.0689661,0.0659117,0.049456,0.0437705,0.0370351,0.0190072,
0.347174,0.347174,0.347174,0.347174,0.347174,0.33241,0.322294,0.285884,0.285884,0.285884,0.211697,0.204802,0.141034,0.120955,0.118351,0.098006,0.0832017,0.0576343,0.0575603,0.0298187,
0.347174,0.347174,0.347174,0.347174,0.33241,0.329955,0.306774,0.285884,0.285884,0.276371,0.262929,0.140275,0.126518,0.0763841,0.0647563,0.047595,0.0472011,0.0435641,0.0400588,0.0228428,
0.347174,0.33241,0.33241,0.33241,0.329955,0.285884,0.285884,0.276371,0.231324,0.149135,0.127314,0.120303,0.100017,0.0970381,0.0913171,0.0810341,0.0777982,0.0705076,0.0339433,0.0229646,
0.347174,0.33241,0.329955,0.329955,0.285884,0.276371,0.219182,0.212236,0.174969,0.119632,0.116505,0.110098,0.10408,0.0922414,0.0800168,0.0610074,0.0473669,0.0294928,0.0225108,0.00690797,
0.376403,0.347174,0.329955,0.293942,0.285884,0.285884,0.282355,0.279714,0.239286,0.231406,0.174969,0.163476,0.153416,0.0964745,0.0962203,0.0672299,0.0581768,0.0540381,0.0506283,0.0489969,
0.379651,0.352356,0.307892,0.293942,0.285884,0.285884,0.285884,0.282355,0.282355,0.282355,0.279714,0.243618,0.239286,0.231406,0.231406,0.111597,0.0997388,0.0923757,0.0711943,0.0694621,
0.379651,0.379651,0.352356,0.329984,0.329984,0.282355,0.282355,0.233744,0.134326,0.11417,0.102907,0.0940748,0.0873696,0.0830031,0.0716145,0.0716059,0.0628427,0.0554802,0.0448355,0.0349745,
0.379651,0.379651,0.379651,0.379651,0.376403,0.352356,0.329984,0.282355,0.233744,0.226595,0.215029,0.190336,0.121457,0.106868,0.100389,0.078062,0.0753923,0.0753923,0.0667877,0.0657326,
0.379651,0.379651,0.379651,0.379651,0.376403,0.329984,0.282355,0.282355,0.233744,0.215559,0.201795,0.187846,0.0705568,0.063836,0.0561842,0.0533096,0.0458822,0.0359951,0.0315185,0.0244288,
0.379651,0.379651,0.379651,0.379651,0.329984,0.282355,0.282355,0.156812,0.156812,0.156812,0.156382,0.143086,0.0963443,0.094271,0.081818,0.0798689,0.0660252,0.0460838,0.0436893,0.0154613,
0.379651,0.379651,0.327373,0.283869,0.282355,0.269131,0.156812,0.156812,0.156812,0.131312,0.0917275,0.0904536,0.0873451,0.0863039,0.0844152,0.06551,0.0652807,0.0493004,0.0467708,0.0337289,
0.379651,0.379651,0.379651,0.327373,0.327373,0.30108,0.156812,0.156812,0.108142,0.0915162,0.0785787,0.0777487,0.0763789,0.0618955,0.0571803,0.0552657,0.0486485,0.0465365,0.0420454,0.0337289,
0.379651,0.379651,0.327373,0.327373,0.168001,0.168001,0.157301,0.156812,0.156496,0.134895,0.120616,0.0983716,0.0915162,0.090837,0.084714,0.0819147,0.0799685,0.0724717,0.051926,0.00712363,
0.379932,0.379651,0.379651,0.379651,0.327373,0.327373,0.327373,0.226319,0.201738,0.173083,0.168001,0.168001,0.134895,0.126508,0.122008,0.100818,0.0953417,0.0939472,0.0662272,0.0288574,
0.397699,0.385171,0.379932,0.368345,0.358756,0.327373,0.226319,0.201738,0.201738,0.133287,0.114232,0.107038,0.0826278,0.0780695,0.0675198,0.052279,0.0493357,0.0370077,0.0285802,0.00928369,
0.368345,0.358756,0.327373,0.315445,0.313005,0.248544,0.226319,0.201738,0.167303,0.13993,0.0915102,0.0879175,0.0844073,0.0690206,0.0684348,0.0682096,0.0561149,0.0488199,0.0249171,0.0151131,
0.379932,0.379932,0.368345,0.239935,0.236584,0.226319,0.213686,0.193343,0.167303,0.167303,0.151702,0.13993,0.13993,0.128706,0.123039,0.0961849,0.0836951,0.0617438,0.0610949,0.058346,
0.379932,0.368345,0.239935,0.23443,0.226319,0.175488,0.167303,0.167303,0.143688,0.135133,0.124473,0.0934674,0.0862018,0.0742087,0.0665436,0.0559213,0.054546,0.0544622,0.0447462,0.0144726,
0.368345,0.239935,0.23443,0.226319,0.167303,0.160185,0.15083,0.135133,0.132309,0.120586,0.0920808,0.0872565,0.0763868,0.0744933,0.0494777,0.0455849,0.0415226,0.0308808,0.0303576,0.00348272,
0.368345,0.334729,0.287797,0.270036,0.206077,0.169601,0.167303,0.160185,0.15083,0.148916,0.135133,0.135133,0.135133,0.135133,0.11892,0.114606,0.0953734,0.059592,0.0412566,0.0150355,
0.368345,0.334729,0.287797,0.264516,0.186891,0.16783,0.166601,0.15083,0.14839,0.142239,0.109169,0.0980228,0.0668734,0.0530897,0.0516275,0.0474737,0.0297353,0.0266594,0.014787,0.0147318,
0.368345,0.368345,0.324193,0.287797,0.264516,0.214795,0.204729,0.186891,0.15083,0.142239,0.0709932,0.0692756,0.064948,0.0621183,0.0602818,0.0568421,0.0489193,0.0403444,0.0372633,0.0223708,
0.368345,0.368345,0.368345,0.368345,0.324193,0.324193,0.310578,0.264516,0.204729,0.179426,0.166982,0.155338,0.142239,0.115701,0.0939471,0.0801296,0.0727343,0.0441801,0.0204712,0.00787252,
0.368345,0.368345,0.368345,0.368345,0.3516,0.324193,0.324193,0.310578,0.310578,0.304034,0.295717,0.264516,0.115701,0.111904,0.0842009,0.0748639,0.0381023,0.0354734,0.0352573,0.0301277,
0.3516,0.3516,0.3516,0.341149,0.341149,0.310578,0.310578,0.310578,0.282264,0.242512,0.188433,0.121857,0.117393,0.0995389,0.0832865,0.0743904,0.0580503,0.0551778,0.0400214,0.032609,
0.3516,0.3516,0.3516,0.3516,0.3516,0.350045,0.341149,0.341149,0.310578,0.310578,0.310578,0.310578,0.242512,0.18829,0.153117,0.089677,0.0843287,0.042487,0.0343669,0.013254,
0.3516,0.3516,0.3516,0.3516,0.3516,0.3516,0.3516,0.3516,0.350045,0.350045,0.310578,0.277514,0.141873,0.100428,0.0586756,0.0564776,0.0421887,0.0404166,0.0319337,0.0180905,
0.3516,0.3516,0.3516,0.3516,0.3516,0.3516,0.3516,0.3516,0.3516,0.3516,0.350045,0.350045,0.277514,0.203023,0.161377,0.118354,0.113357,0.0997608,0.0421492,0.0288041,
0.3516,0.3516,0.3516,0.3516,0.3516,0.3516,0.3516,0.3516,0.3516,0.3516,0.328595,0.217699,0.132231,0.106315,0.088085,0.0711039,0.0550814,0.0534762,0.0528947,0.0457783,
0.3516,0.3516,0.3516,0.3516,0.3516,0.3516,0.3516,0.3516,0.3516,0.3516,0.3516,0.0949859,0.0923582,0.0909711,0.0908673,0.0820636,0.0685645,0.0626814,0.0526231,0.00816807,
0.3516,0.3516,0.3516,0.3516,0.3516,0.3516,0.3516,0.3516,0.3516,0.3516,0.3516,0.3516,0.185054,0.11876,0.0894762,0.0707939,0.0687149,0.0675647,0.0412124,0.0250125,
0.3516,0.3516,0.3516,0.3516,0.3516,0.3516,0.3516,0.3516,0.3516,0.3516,0.3516,0.3516,0.3516,0.156329,0.149198,0.140698,0.138143,0.0767955,0.0412928,0.0407799,
0.3516,0.3516,0.3516,0.3516,0.3516,0.3516,0.3516,0.3516,0.3516,0.326202,0.214897,0.15414,0.138665,0.126425,0.110924,0.0970506,0.0563935,0.0507099,0.0452108,0.0332343,
0.3516,0.3516,0.3516,0.3516,0.3516,0.3516,0.3516,0.3516,0.3516,0.3516,0.157627,0.150178,0.139558,0.106593,0.103532,0.0868937,0.0646651,0.0524209,0.0383026,0.0331498,
0.3516,0.3516,0.3516,0.3516,0.3516,0.3516,0.3516,0.3516,0.246645,0.21339,0.126115,0.101929,0.0947933,0.0811782,0.0612621,0.0488195,0.0458282,0.0430665,0.040902,0.0198796,
0.3516,0.3516,0.3516,0.3516,0.3516,0.3516,0.3516,0.3516,0.3516,0.3516,0.3516,0.221708,0.118888,0.109331,0.090912,0.0750731,0.0527261,0.0486463,0.0347303,0.0183094,
0.3516,0.3516,0.3516,0.3516,0.3516,0.3516,0.3516,0.3516,0.3516,0.3516,0.3516,0.203541,0.18815,0.170037,0.100861,0.0939538,0.0863401,0.0588568,0.0430677,0.0304696,
0.3516,0.3516,0.3516,0.3516,0.3516,0.3516,0.3516,0.3516,0.3516,0.192363,0.184582,0.142638,0.126797,0.103803,0.0999637,0.0956558,0.0634414,0.050447,0.0444669,0.00955895,
0.3516,0.3516,0.3516,0.3516,0.3516,0.3516,0.3516,0.3516,0.3516,0.16695,0.129112,0.126694,0.077895,0.0699841,0.0683671,0.0613177,0.0435571,0.0416143,0.0358146,0.0127307,
0.3516,0.3516,0.3516,0.3516,0.191447,0.125476,0.122929,0.109116,0.101082,0.0843646,0.0821994,0.0774583,0.0675333,0.0654973,0.0636872,0.0390086,0.036363,0.036363,0.0360727,0.0311597,
0.448905,0.3516,0.349598,0.237991,0.191447,0.132127,0.127519,0.125476,0.109116,0.0845509,0.0830333,0.08167,0.0781012,0.0619963,0.0431691,0.0213449,0.0213449,0.0213449,0.0193161,0.0158353,
0.16427,0.15891,0.153029,0.140354,0.127519,0.127519,0.125476,0.109116,0.109116,0.097091,0.0949,0.0845509,0.0763456,0.0761741,0.0517647,0.0477318,0.0467998,0.0350168,0.0331317,0.0277647,
0.19991,0.172161,0.16427,0.15891,0.153029,0.153029,0.140354,0.127519,0.127199,0.119075,0.097091,0.0812306,0.0788165,0.0518837,0.0405475,0.0375992,0.0367417,0.0338046,0.0279783,0.0182743,
0.171895,0.158528,0.153029,0.153029,0.153029,0.150463,0.146757,0.140354,0.135699,0.127519,0.127519,0.127519,0.126725,0.0973675,0.0896165,0.0874549,0.0708064,0.0396991,0.0220317,0.0190706,
0.232701,0.232701,0.179771,0.158528,0.155052,0.153029,0.146757,0.135963,0.135519,0.127519,0.127519,0.0914988,0.0805276,0.0805276,0.068602,0.0655473,0.0522699,0.0491308,0.0470926,0.0380669,
0.338446,0.287324,0.239627,0.232701,0.232701,0.215033,0.194639,0.165501,0.153029,0.152056,0.137537,0.127519,0.119795,0.0939379,0.070979,0.066827,0.0609548,0.0381554,0.0296109,0.0289325,
0.36676,0.287324,0.232701,0.232701,0.194639,0.185625,0.177398,0.165501,0.153029,0.152056,0.152056,0.105664,0.103426,0.078707,0.066131,0.0475789,0.0432043,0.0368107,0.0154157,0.0056078,
0.36676,0.270893,0.232701,0.232701,0.194639,0.179822,0.156114,0.15448,0.152056,0.152056,0.138122,0.114368,0.111775,0.0961388,0.0652914,0.062554,0.0537617,0.0382927,0.0299499,0.0297248,
0.238277,0.201613,0.193446,0.179822,0.175186,0.156114,0.156114,0.156114,0.152056,0.142179,0.140593,0.095713,0.0924077,0.0759226,0.0754668,0.0528817,0.0456199,0.0423577,0.0370439,0.0268874,
0.201613,0.201613,0.184629,0.175186,0.158233,0.156114,0.156114,0.156114,0.156114,0.156114,0.136082,0.132567,0.0930068,0.0857402,0.0810059,0.0445738,0.0264887,0.0253638,0.0238428,0.00425436,
0.397914,0.302557,0.247349,0.228899,0.201613,0.196459,0.184629,0.175186,0.157299,0.156114,0.156114,0.135565,0.0880428,0.0875049,0.0871149,0.0789821,0.0753826,0.0706771,0.0609215,0.022341,
0.397914,0.397914,0.299863,0.247349,0.247267,0.228899,0.209025,0.196459,0.191946,0.175186,0.175186,0.157299,0.124077,0.111529,0.105173,0.0840748,0.0789872,0.0703989,0.0422857,0.0307417,
0.397914,0.397914,0.386634,0.247349,0.209025,0.209025,0.204171,0.191946,0.190156,0.190156,0.175186,0.126343,0.12016,0.0797735,0.0766531,0.0591345,0.0532424,0.0284825,0.0241451,0.021419,
0.386634,0.299614,0.299614,0.247349,0.247349,0.191946,0.191946,0.183323,0.180133,0.161113,0.16026,0.159514,0.148262,0.09668,0.0950195,0.0900447,0.0855143,0.0375038,0.035184,0.00854892,
0.386634,0.299614,0.247349,0.237369,0.204171,0.187797,0.185576,0.161113,0.119038,0.116321,0.10008,0.0937731,0.0903189,0.071206,0.0646033,0.0415581,0.0332223,0.0330882,0.0326879,0.0251162,
0.367446,0.320217,0.247349,0.243962,0.231878,0.185576,0.185576,0.14671,0.137074,0.116321,0.116321,0.111077,0.10106,0.0850557,0.0723095,0.0640833,0.0544218,0.0452753,0.0348411,0.0302442,
0.320217,0.287034,0.218768,0.18838,0.185576,0.143192,0.141215,0.137074,0.136988,0.113854,0.112509,0.110729,0.106573,0.0922196,0.0825253,0.0809242,0.0562307,0.0388506,0.0273408,0.0231449,
0.287034,0.287034,0.254235,0.239246,0.221076,0.219422,0.218768,0.185576,0.171004,0.144635,0.143192,0.136988,0.122439,0.10967,0.0917858,0.0805008,0.0662485,0.0548186,0.0546211,0.0206409,
0.287034,0.287034,0.219422,0.191958,0.171004,0.167129,0.144635,0.144635,0.136988,0.136988,0.121248,0.103894,0.097911,0.0954041,0.0898324,0.079353,0.0741554,0.0714663,0.0517804,0.0340615,
0.287034,0.285424,0.241977,0.219422,0.191958,0.174778,0.171004,0.171004,0.144635,0.136988,0.136988,0.107916,0.103374,0.0730357,0.0637094,0.0610437,0.0601794,0.0508592,0.0467926,0.0446297,
0.287034,0.208506,0.191958,0.173114,0.151536,0.14142,0.136988,0.123496,0.111344,0.106164,0.103374,0.0961914,0.0766272,0.0736953,0.0726803,0.0651148,0.0651148,0.0548979,0.0465852,0.0225983,
0.239149,0.170562,0.165255,0.16149,0.14142,0.136988,0.136513,0.136099,0.123496,0.116855,0.111344,0.106002,0.0963919,0.0956746,0.0847639,0.0833722,0.0808947,0.0410979,0.0314782,0.0191728,
0.335034,0.239149,0.217762,0.216355,0.212516,0.194258,0.163301,0.16149,0.14142,0.14142,0.136099,0.123496,0.110491,0.0892517,0.0818806,0.0785446,0.0700852,0.0662588,0.0502029,0.00986243,
