72.6984,1.29171,14000
75.54,13.9676,7000
99.086,13.3826,15000
73.3219,13.5131,14000
77.3502,0.811792,17000
79.2768,13.7196,14000
86.1339,6.80162,13000
82.1771,9.42691,6000
73.1976,9.22534,5000
75.5721,4.07976,15000
99.2364,11.8614,13000
72.8373,12.2234,9000
89.1666,3.48166,14000
79.6733,5.17054,12000
84.0032,17.8854,11000
95.7034,5.1604,15000
74.2907,10.012,9000
74.5398,3.60144,10000
90.2327,16.3499,9000
76.8016,12.4613,6000
72.7967,11.6164,11000
