0.0575606,-0.0733956,0.00903845
-0.0309072,0.0180202,0.0181895
-0.0706993,0.0921454,0.0681761
0.0839005,-0.0386553,0.0658694
-0.0190578,-0.0778153,0.047565
-0.0994972,-0.0381842,0.0280034
