98.5401,8.43135,15000
81.1999,8.09365,17000
93.3102,13.1472,13000
78.3728,7.11469,14000
72.1051,13.4061,13000
76.8685,7.40672,17000
84.5939,15.6152,10000
72.3577,0.291956,5000
71.5935,8.59118,17000
98.4191,9.98611,18000
86.7838,11.008,17000
71.3084,15.8197,18000
92.3125,4.08062,14000
78.8885,10.3334,8000
97.9909,17.5394,14000
88.7513,11.7726,9000
86.6546,0.927305,10000
82.1214,10.5093,15000
77.8191,17.7106,9000
91.2111,17.1422,11000
93.1239,16.8062,5000
