85.7181,8.18502,19000
75.5637,7.33695,17000
89.8892,6.95443,10000
92.8216,7.3655,18000
95.7711,6.89026,15000
94.0623,7.67798,20000
83.7382,11.5272,8000
72.4622,2.85321,19000
82.1271,10.5602,11000
72.9379,4.10768,12000
76.7105,10.507,18000
85.2003,4.65536,8000
97.6214,12.6397,20000
94.8753,10.2835,19000
84.8116,10.0421,9000
90.0399,17.7358,9000
95.1504,17.2924,8000
81.8539,18.5359,18000
70.487,5.13196,18000
93.3078,5.07838,18000
93.9767,16.9964,6000
